,dimX,dimY,label,price,cpu_cores
61843,2.9571,-48.80259,AMD,1764.99,8.0
61844,25.174978,159.72386,Intel,1851.99,8.0
61845,164.88118,-139.8018,AMD,1761.99,12.0
61846,-116.72358,-51.475933,AMD,1648.99,6.0
61847,-212.13824,-85.892395,Intel,2888.99,12.0
61848,134.75577,-150.2179,AMD,1486.99,8.0
61849,-116.72358,-51.475933,Intel,1367.99,6.0
61850,69.95296,51.493423,AMD,1653.99,8.0
61851,-224.0476,27.84226,Intel,2104.99,8.0
61852,38.79129,104.69,Intel,1063.99,4.0
61853,-20.481606,-75.195366,Intel,1925.99,12.0
61854,-63.092876,99.21578,Intel,1387.99,6.0
61855,-55.45012,-2.2019682,Intel,1739.99,8.0
61856,3.7215345,-2.0641947,Intel,1658.99,6.0
61857,-26.932652,52.914967,Intel,1182.99,8.0
61858,119.80596,-28.317152,Intel,1083.99,6.0
61859,-117.41813,-1.5005687,Intel,1170.99,6.0
61860,-95.57279,53.085003,Intel,1497.99,4.0
61861,162.37672,-10.714013,Apple,2569.99,8.0
61862,-148.64278,-128.52538,Intel,2006.99,8.0
61863,116.557526,149.48665,AMD,1472.99,8.0
61864,-95.57279,53.085003,Intel,3090.99,20.0
61865,-26.932652,52.914967,Intel,2464.99,12.0
61866,-14.525089,-166.43118,Apple,1851.99,8.0
61867,-59.19924,190.70488,Intel,1593.99,6.0
61868,101.15625,-135.50339,Intel,1783.99,12.0
61869,-121.27105,-107.66481,AMD,1605.99,8.0
61870,-70.27155,-35.476627,AMD,1783.99,8.0
61871,41.415657,-86.9412,AMD,2389.99,12.0
61872,-167.56973,128.09465,AMD,1193.99,4.0
61873,-47.557262,134.45506,Intel,1138.99,10.0
61874,164.88118,-139.8018,AMD,1612.99,10.0
61875,-117.41813,-1.5005687,Intel,1901.99,10.0
61876,-191.78355,86.60471,Intel,1916.99,10.0
61877,-26.932652,52.914967,AMD,1822.99,8.0
61878,162.37672,-10.714013,Intel,1119.99,6.0
61879,158.8881,32.259594,AMD,1240.99,4.0
61880,156.89346,-48.604263,Apple,2173.99,8.0
61881,106.09195,-112.53589,AMD,1213.99,6.0
61882,-93.52119,-68.19108,AMD,2164.99,12.0
61883,211.36565,-93.32966,,,
61884,-12.155946,210.0827,AMD,2048.99,16.0
61885,-163.92444,44.249107,AMD,2220.99,12.0
61886,-151.47789,12.102434,Intel,2189.99,10.0
61887,-109.34416,-146.87877,Apple,2844.99,20.0
61888,-59.08689,-136.44429,Intel,2476.99,12.0
61889,-63.092876,99.21578,Intel,1544.99,8.0
61890,-73.06443,-237.8228,Intel,2104.99,12.0
61891,-33.290726,-82.4468,Intel,2226.99,14.0
61892,115.89987,98.75971,Intel,2303.99,8.0
61893,73.460655,142.07138,Intel,1483.99,12.0
61894,2.368884,-77.704285,AMD,2120.99,12.0
61895,69.95296,51.493423,Apple,2164.99,18.0
61896,-63.092876,99.21578,Intel,2417.99,14.0
61897,-55.45012,-2.2019682,AMD,2590.99,12.0
61898,-148.64278,-128.52538,AMD,2201.99,10.0
61899,-95.57279,53.085003,AMD,1386.99,8.0
61900,158.8881,32.259594,,,
61901,48.68656,-51.428455,Intel,1739.99,8.0
61902,73.460655,142.07138,Intel,1718.99,8.0
61903,-163.92444,44.249107,Intel,1711.99,14.0
61904,-12.947462,18.104626,AMD,1218.99,8.0
61905,-23.716278,159.64517,Intel,2456.99,12.0
61906,-63.092876,99.21578,Apple,1744.99,10.0
61907,119.80596,-28.317152,AMD,1412.99,4.0
61908,14.336592,-119.64362,Intel,2498.99,12.0
61909,-116.72358,-51.475933,Intel,2149.99,10.0
61910,69.95296,51.493423,AMD,2464.99,8.0
61911,114.204666,-67.645,AMD,2954.99,8.0
61912,112.93569,-156.27678,Apple,3588.99,16.0
61913,-62.178288,64.793724,Intel,1869.99,8.0
61914,-167.56973,128.09465,Apple,1698.99,8.0
61915,-95.57279,53.085003,AMD,2209.99,16.0
61916,-28.101503,-16.442305,Intel,2210.99,6.0
61917,158.8881,32.259594,AMD,2366.99,8.0
61918,-167.56973,128.09465,Intel,1454.99,4.0
61919,-22.345722,-100.17096,AMD,1557.99,8.0
61920,-42.728493,-58.557636,Intel,2328.99,12.0
61921,-221.37762,56.615852,,,
61922,108.95303,-208.03511,Intel,2528.99,18.0
61923,78.89363,92.89945,,,
61924,115.89987,98.75971,Intel,2263.99,8.0
61925,-90.97176,-30.87466,AMD,2308.99,16.0
61926,-42.728493,-58.557636,Intel,1318.99,6.0
61927,-42.728493,-58.557636,Intel,1934.99,8.0
61928,135.43745,4.080253,Intel,1650.99,10.0
61929,-59.08689,-136.44429,AMD,2390.99,12.0
61930,-0.0064946497,87.426346,Intel,1386.99,6.0
61931,-75.193504,-90.70078,Intel,1694.99,8.0
61932,-100.316574,118.85522,AMD,1386.99,6.0
61933,-95.57279,53.085003,Intel,2930.99,16.0
61934,-163.92444,44.249107,AMD,1515.99,4.0
61935,-23.716278,159.64517,Intel,1814.99,8.0
61936,27.023136,-55.92088,Intel,2170.99,12.0
61937,119.80596,-28.317152,Apple,3203.99,14.0
61938,-63.092876,99.21578,Intel,2267.99,10.0
61939,111.27596,29.251156,AMD,1792.99,12.0
61940,80.45049,-131.2537,AMD,1404.99,10.0
61941,119.80596,-28.317152,AMD,1058.99,4.0
61942,156.89346,-48.604263,AMD,1816.99,6.0
61943,76.7795,-106.694885,AMD,1502.99,4.0
61944,-153.94255,169.48888,Intel,1066.99,4.0
61945,38.79129,104.69,Intel,1979.99,16.0
61946,-117.41813,-1.5005687,Intel,1807.99,12.0
61947,69.95296,51.493423,Intel,1580.99,8.0
61948,-138.61241,-79.92062,Intel,1295.99,4.0
61949,88.48435,-161.14107,AMD,1422.99,8.0
61950,190.00186,44.638344,Apple,2142.99,8.0
61951,211.7444,73.75276,Intel,1944.99,12.0
61952,-167.56973,128.09465,Apple,1844.99,8.0
61953,119.80596,-28.317152,AMD,1746.99,8.0
61954,-188.02707,-1.9425212,Intel,1664.99,6.0
61955,-12.947462,18.104626,Apple,2777.99,18.0
61956,69.95296,51.493423,,,
61957,-42.728493,-58.557636,Intel,1878.99,8.0
61958,-163.92444,44.249107,Apple,2300.99,6.0
61959,51.532875,-153.95615,AMD,1583.99,6.0
61960,-177.87262,-93.55102,Intel,1679.99,6.0
61961,54.627926,-27.35285,AMD,1953.99,6.0
61962,-121.27105,-107.66481,Apple,3336.99,16.0
61963,80.59123,19.831106,Intel,1202.99,4.0
61964,-95.57279,53.085003,Intel,2220.99,16.0
61965,186.15352,96.361115,Intel,1913.99,12.0
61966,-202.0311,-46.582745,Intel,1792.99,12.0
61967,-117.41813,-1.5005687,Intel,1804.99,8.0
61968,76.7795,-106.694885,,,
61969,-32.019974,-37.65482,Intel,2023.99,8.0
61970,155.03633,69.44031,AMD,1081.99,6.0
61971,-18.339767,117.34836,Intel,1871.99,14.0
61972,-128.80588,-184.34386,AMD,1580.99,10.0
61973,61.98405,18.72716,AMD,1526.99,6.0
61974,24.098768,8.063156,Intel,2364.99,14.0
61975,131.86388,-186.3293,Intel,2168.99,12.0
61976,79.20573,190.68204,Intel,2069.99,8.0
61977,41.415657,-86.9412,AMD,1752.99,10.0
61978,14.336592,-119.64362,Intel,1435.99,8.0
61979,-20.674353,0.51191294,Intel,2472.99,16.0
61980,165.66579,-177.83647,Intel,1607.99,6.0
61981,-92.951225,-117.00025,Intel,2240.99,8.0
61982,-202.0311,-46.582745,Intel,1845.99,6.0
61983,73.460655,142.07138,,,
61984,216.55652,14.704756,AMD,1595.99,12.0
61985,-116.72358,-51.475933,AMD,1413.99,6.0
61986,-42.728493,-58.557636,Intel,2039.99,10.0
61987,146.26274,-166.28937,AMD,2302.99,12.0
61988,112.93569,-156.27678,AMD,3325.99,16.0
61989,-26.932652,52.914967,,,
61990,82.84263,-145.5151,Intel,941.99,4.0
61991,38.79129,104.69,Intel,1533.99,8.0
61992,-55.45012,-2.2019682,Intel,1768.99,12.0
61993,-191.78355,86.60471,Intel,1996.99,8.0
61994,134.49445,-135.02873,Intel,2697.99,18.0
61995,-35.209736,-118.92123,AMD,2448.99,14.0
61996,88.48435,-161.14107,AMD,1688.99,4.0
61997,-167.56973,128.09465,AMD,2129.99,16.0
61998,-163.92444,44.249107,Intel,2061.99,8.0
61999,-169.52744,-158.94199,Intel,1590.99,8.0
62000,-148.64278,-128.52538,Intel,1802.99,8.0
62001,-70.22702,-183.49846,AMD,1136.99,6.0
62002,31.892443,-39.044167,Intel,2257.99,16.0
62003,79.20573,190.68204,Intel,2055.99,8.0
62004,-130.47168,33.035503,AMD,2210.99,12.0
62005,216.1689,-19.825731,Intel,1393.99,6.0
62006,-234.40793,-61.12375,AMD,1800.99,8.0
62007,-100.316574,118.85522,AMD,1833.99,12.0
62008,-116.72358,-51.475933,Intel,1199.99,8.0
62009,-164.81734,-70.71643,,,
62010,-76.11719,146.84181,AMD,3053.99,16.0
62011,24.098768,8.063156,AMD,1556.99,8.0
62012,-20.674353,0.51191294,AMD,2138.99,8.0
62013,41.415657,-86.9412,,,
62014,-55.45012,-2.2019682,Apple,3169.99,18.0
62015,2.368884,-77.704285,Intel,2127.99,16.0
62016,-23.716278,159.64517,AMD,2151.99,8.0
62017,-202.0311,-46.582745,AMD,1575.99,10.0
62018,-42.728493,-58.557636,Apple,1856.99,8.0
62019,115.89987,98.75971,Apple,1525.99,8.0
62020,-76.11719,146.84181,Intel,1492.99,8.0
62021,-233.11938,-26.603207,Intel,2032.99,8.0
62022,-26.932652,52.914967,Intel,2908.99,14.0
62023,-223.59898,-110.117134,AMD,1721.99,8.0
62024,138.78665,-105.65784,Intel,2023.99,8.0
62025,-163.92444,44.249107,AMD,2251.99,16.0
62026,138.78665,-105.65784,Intel,2042.99,12.0
62027,93.63101,-6.1728163,Intel,1644.99,8.0
62028,38.79129,104.69,Intel,2751.99,12.0
62029,9.204568,21.71133,AMD,2712.99,12.0
62030,165.66579,-177.83647,Intel,1561.99,6.0
62031,54.627926,-27.35285,Intel,1067.99,8.0
62032,160.85072,110.45426,Intel,1831.99,8.0
62033,-163.92444,44.249107,AMD,1014.99,4.0
62034,-148.64278,-128.52538,Intel,2038.99,8.0
62035,25.174978,159.72386,AMD,1509.99,8.0
62036,51.532875,-153.95615,AMD,1862.99,12.0
62037,-188.02707,-1.9425212,Intel,2626.99,20.0
62038,116.557526,149.48665,AMD,2386.99,12.0
62039,38.79129,104.69,Intel,2959.99,16.0
62040,-132.88757,94.4211,,,
62041,-47.557262,134.45506,Intel,1330.99,6.0
62042,211.36565,-93.32966,AMD,1322.99,6.0
62043,116.557526,149.48665,Apple,1928.99,8.0
62044,211.36565,-93.32966,AMD,1111.99,4.0
62045,155.03633,69.44031,Intel,1359.99,6.0
62046,-37.628265,-204.37656,Intel,2591.99,12.0
62047,-138.61241,-79.92062,Intel,955.99,6.0
62048,164.88118,-139.8018,Intel,1865.99,16.0
62049,3.7215345,-2.0641947,Intel,1603.99,10.0
62050,2.368884,-77.704285,Intel,2283.99,12.0
62051,51.610073,-112.47785,AMD,1284.99,6.0
62052,-26.932652,52.914967,Intel,932.99,4.0
62053,78.89363,92.89945,Apple,2032.99,8.0
62054,-95.57279,53.085003,Intel,2126.99,14.0
62055,-49.03542,-175.87459,Intel,2398.99,12.0
62056,-132.88757,94.4211,Apple,3092.99,16.0
62057,140.67247,-207.2223,AMD,2531.99,12.0
62058,-62.178288,64.793724,AMD,1598.99,8.0
62059,25.174978,159.72386,AMD,1111.99,4.0
62060,51.532875,-153.95615,,,
62061,69.95296,51.493423,Intel,2636.99,16.0
62062,-64.100525,35.751812,AMD,1602.99,6.0
62063,-70.27155,-35.476627,Intel,2636.99,12.0
62064,-63.092876,99.21578,Intel,1810.99,6.0
62065,-26.932652,52.914967,Intel,1568.99,14.0
62066,-23.716278,159.64517,AMD,1866.99,8.0
62067,135.43745,4.080253,AMD,1360.99,6.0
62068,-0.0064946497,87.426346,AMD,1591.99,8.0
62069,-59.08689,-136.44429,Intel,1466.99,6.0
62070,-75.193504,-90.70078,Intel,2331.99,8.0
62071,2.368884,-77.704285,AMD,1116.99,6.0
62072,-63.092876,99.21578,AMD,1033.99,6.0
62073,38.79129,104.69,Intel,2144.99,8.0
62074,101.15625,-135.50339,Intel,2215.99,16.0
62075,-106.98069,-85.230606,Intel,2517.99,16.0
62076,51.532875,-153.95615,Intel,2117.99,12.0
62077,-189.5104,-73.615105,AMD,1788.99,8.0
62078,72.67448,-26.391464,AMD,2007.99,14.0
62079,-83.59746,-164.01315,AMD,1401.99,8.0
62080,155.03633,69.44031,Intel,1758.99,14.0
62081,-138.61241,-79.92062,Intel,1962.99,8.0
62082,25.174978,159.72386,Intel,2205.99,8.0
62083,69.95296,51.493423,Intel,1997.99,12.0
62084,-55.45012,-2.2019682,AMD,1611.99,4.0
62085,-102.927925,-220.19035,Intel,2259.99,14.0
62086,-109.34416,-146.87877,Apple,1751.99,14.0
62087,-95.57279,53.085003,Intel,3144.99,18.0
62088,38.79129,104.69,AMD,1860.99,8.0
62089,39.025997,-1.8803672,Intel,1092.99,6.0
62090,101.15625,-135.50339,AMD,1739.99,6.0
62091,-148.64278,-128.52538,AMD,3549.99,16.0
62092,116.557526,149.48665,Intel,2277.99,12.0
62093,-76.11719,146.84181,AMD,2167.99,12.0
62094,115.89987,98.75971,AMD,1409.99,4.0
62095,38.79129,104.69,,,
62096,21.911768,-214.85094,Apple,2370.99,16.0
62097,-191.78355,86.60471,Intel,1927.99,12.0
62098,-95.57279,53.085003,Apple,3358.99,18.0
62099,119.80596,-28.317152,AMD,1201.99,8.0
62100,-188.02707,-1.9425212,Intel,1469.99,6.0
62101,-37.628265,-204.37656,AMD,1769.99,12.0
62102,-26.932652,52.914967,Intel,1440.99,6.0
62103,-42.728493,-58.557636,Intel,2333.99,16.0
62104,116.557526,149.48665,Apple,3087.99,14.0
62105,38.79129,104.69,Apple,2306.99,12.0
62106,216.1689,-19.825731,Intel,2907.99,16.0
62107,14.336592,-119.64362,Intel,2079.99,16.0
62108,-95.57279,53.085003,AMD,2878.99,12.0
62109,36.433537,43.464584,Apple,2512.99,12.0
62110,-117.41813,-1.5005687,AMD,1264.99,8.0
62111,-117.41813,-1.5005687,AMD,2637.99,12.0
62112,115.89987,98.75971,Intel,3314.99,18.0
62113,89.25702,-24.827797,AMD,2525.99,12.0
62114,-148.64278,-128.52538,Intel,2430.99,12.0
62115,45.09414,-222.55206,Intel,1964.99,8.0
62116,51.532875,-153.95615,AMD,416.99,8.0
62117,-12.947462,18.104626,Intel,2266.99,12.0
62118,79.20573,190.68204,Intel,1173.99,8.0
62119,87.404274,-84.75674,Intel,2634.99,12.0
62120,70.684944,-195.79558,Intel,2328.99,10.0
62121,79.20573,190.68204,AMD,1962.99,8.0
62122,-117.41813,-1.5005687,Intel,1930.99,8.0
62123,162.37672,-10.714013,Intel,1406.99,10.0
62124,116.557526,149.48665,AMD,1719.99,8.0
62125,-212.13824,-85.892395,Intel,1270.99,4.0
62126,104.33252,-178.95567,AMD,1781.99,8.0
62127,-59.08689,-136.44429,AMD,2404.99,14.0
62128,-231.91193,-0.13109145,Intel,1310.99,6.0
62129,51.532875,-153.95615,AMD,2877.99,16.0
62130,-18.339767,117.34836,Apple,2937.99,18.0
62131,-188.02707,-1.9425212,AMD,1042.99,8.0
62132,101.15625,-135.50339,Intel,1468.99,10.0
62133,-18.339767,117.34836,Intel,1327.99,8.0
62134,119.80596,-28.317152,Intel,2293.99,12.0
62135,-55.45012,-2.2019682,AMD,2289.99,12.0
62136,-59.19924,190.70488,AMD,1850.99,12.0
62137,-127.44723,140.5167,AMD,2738.99,16.0
62138,2.368884,-77.704285,Intel,2065.99,8.0
62139,41.415657,-86.9412,Intel,2221.99,8.0
62140,162.37672,-10.714013,AMD,1929.99,6.0
62141,-95.57279,53.085003,AMD,2257.99,12.0
62142,-42.728493,-58.557636,Intel,2091.99,8.0
62143,9.204568,21.71133,Intel,1946.99,14.0
62144,-26.932652,52.914967,Intel,1714.99,6.0
62145,-94.122734,-197.61584,AMD,2361.99,8.0
62146,139.09796,24.327951,AMD,1545.99,8.0
62147,-63.092876,99.21578,Intel,2265.99,8.0
62148,38.79129,104.69,AMD,2018.99,8.0
62149,-26.932652,52.914967,Intel,2451.99,12.0
62150,41.415657,-86.9412,AMD,1263.99,8.0
62151,131.86388,-186.3293,Intel,1503.99,6.0
62152,-116.72358,-51.475933,Intel,2379.99,10.0
62153,211.7444,73.75276,,,
62154,-14.525089,-166.43118,,,
62155,22.460861,-182.09586,AMD,1157.99,8.0
62156,-191.78355,86.60471,Intel,1884.99,12.0
62157,114.204666,-67.645,Intel,2333.99,16.0
62158,-70.22702,-183.49846,Apple,3119.99,16.0
62159,25.174978,159.72386,Intel,1111.99,6.0
62160,-117.41813,-1.5005687,Intel,1889.99,8.0
62161,-59.19924,190.70488,Apple,1609.99,6.0
62162,101.15625,-135.50339,Intel,1788.99,8.0
62163,38.79129,104.69,Intel,1519.99,10.0
62164,2.368884,-77.704285,AMD,1906.99,10.0
62165,135.43745,4.080253,Intel,1990.99,12.0
62166,156.89346,-48.604263,Intel,1583.99,6.0
62167,-151.1001,-50.933132,Intel,809.99,4.0
62168,36.433537,43.464584,Intel,1943.99,12.0
62169,192.85696,9.836803,Intel,2247.99,12.0
62170,6.70481,66.46517,Intel,2036.99,8.0
62171,-12.155946,210.0827,AMD,2001.99,6.0
62172,-163.92444,44.249107,AMD,1599.99,6.0
62173,-12.155946,210.0827,AMD,1800.99,8.0
62174,216.1689,-19.825731,AMD,2079.99,16.0
62175,51.532875,-153.95615,Intel,1896.99,8.0
62176,-23.716278,159.64517,Intel,1719.99,8.0
62177,-86.23875,-181.28526,Intel,2365.99,20.0
62178,-169.52744,-158.94199,Intel,1502.99,8.0
62179,-95.57279,53.085003,AMD,2466.99,14.0
62180,19.557577,54.79695,Intel,1981.99,12.0
62181,119.80596,-28.317152,Apple,3073.99,12.0
62182,-95.57279,53.085003,Intel,1561.99,4.0
62183,146.35927,-79.675964,Intel,1818.99,16.0
62184,38.79129,104.69,Intel,1352.99,6.0
62185,-20.674353,0.51191294,AMD,3027.99,16.0
62186,216.1689,-19.825731,Intel,2001.99,12.0
62187,158.8881,32.259594,Apple,1577.99,6.0
62188,160.85072,110.45426,,,
62189,162.37672,-10.714013,Intel,1188.99,4.0
62190,160.85072,110.45426,Apple,2463.99,14.0
62191,79.20573,190.68204,Intel,2479.99,12.0
62192,79.20573,190.68204,Intel,1751.99,6.0
62193,-62.178288,64.793724,Intel,1870.99,8.0
62194,-109.34416,-146.87877,AMD,1737.99,16.0
62195,-63.092876,99.21578,Apple,3149.99,12.0
62196,111.27596,29.251156,Apple,2594.99,12.0
62197,-148.64278,-128.52538,Intel,2577.99,12.0
62198,-95.57279,53.085003,Intel,1506.99,6.0
62199,-76.11719,146.84181,Intel,1681.99,8.0
62200,-22.345722,-100.17096,AMD,2401.99,12.0
62201,115.89987,98.75971,AMD,1809.99,14.0
62202,-42.728493,-58.557636,Intel,2248.99,18.0
62203,-95.57279,53.085003,,,
62204,162.37672,-10.714013,,,
62205,119.80596,-28.317152,Apple,2055.99,10.0
62206,-63.092876,99.21578,AMD,1212.99,6.0
62207,155.03633,69.44031,AMD,1052.99,6.0
62208,72.799515,-11.755428,Intel,1837.99,10.0
62209,-59.08689,-136.44429,AMD,1359.99,6.0
62210,-14.525089,-166.43118,AMD,1548.99,6.0
62211,-75.193504,-90.70078,AMD,2295.99,8.0
62212,54.627926,-27.35285,Intel,1277.99,14.0
62213,-42.728493,-58.557636,AMD,1246.99,8.0
62214,-48.330566,-89.766556,AMD,1217.99,4.0
62215,88.48435,-161.14107,AMD,1884.99,14.0
62216,-128.80588,-184.34386,,,
62217,31.945915,-22.18248,AMD,2438.99,12.0
62218,-42.728493,-58.557636,Intel,1659.99,8.0
62219,69.95296,51.493423,AMD,1265.99,8.0
62220,88.48435,-161.14107,AMD,1524.99,8.0
62221,3.7215345,-2.0641947,AMD,2175.99,8.0
62222,38.79129,104.69,AMD,1787.99,12.0
62223,-95.57279,53.085003,Apple,2718.99,18.0
62224,69.95296,51.493423,Intel,1355.99,6.0
62225,-55.45012,-2.2019682,,,
62226,162.37672,-10.714013,Intel,1921.99,20.0
62227,119.80596,-28.317152,Intel,1368.99,10.0
62228,-26.932652,52.914967,Intel,2696.99,12.0
62229,-5.1918755,-215.4494,Apple,2290.99,12.0
62230,69.95296,51.493423,Intel,1696.99,6.0
62231,-55.45012,-2.2019682,AMD,3496.99,16.0
62232,-23.716278,159.64517,Intel,1613.99,6.0
62233,-79.330475,-54.18344,Intel,1479.99,8.0
62234,14.336592,-119.64362,AMD,2252.99,18.0
62235,22.460861,-182.09586,AMD,1533.99,10.0
62236,-116.72358,-51.475933,Apple,2178.99,8.0
62237,-202.0311,-46.582745,AMD,2923.99,16.0
62238,185.93483,79.57472,Intel,1449.99,8.0
62239,70.684944,-195.79558,Intel,1741.99,8.0
62240,-117.41813,-1.5005687,AMD,1435.99,8.0
62241,38.88242,-197.37422,Intel,1691.99,10.0
62242,228.73924,32.930912,Intel,1839.99,12.0
62243,-100.316574,118.85522,Intel,2157.99,12.0
62244,-79.330475,-54.18344,AMD,2744.99,12.0
62245,33.81923,210.94495,Intel,1096.99,4.0
62246,124.5869,189.10515,Intel,1574.99,8.0
62247,38.79129,104.69,Intel,1459.99,6.0
62248,69.95296,51.493423,AMD,1560.99,8.0
62249,-62.178288,64.793724,Intel,1504.99,8.0
62250,-116.72358,-51.475933,Intel,2070.99,12.0
62251,-12.947462,18.104626,AMD,1514.99,10.0
62252,-14.525089,-166.43118,Intel,1581.99,8.0
62253,138.78665,-105.65784,Intel,2256.99,18.0
62254,156.89346,-48.604263,Intel,1579.99,4.0
62255,69.95296,51.493423,AMD,1584.99,6.0
62256,-59.19924,190.70488,Apple,2498.99,14.0
62257,-95.57279,53.085003,AMD,2706.99,18.0
62258,25.174978,159.72386,Intel,1552.99,4.0
62259,17.059933,37.445858,AMD,1457.99,10.0
62260,-191.78355,86.60471,AMD,2499.99,12.0
62261,-23.716278,159.64517,AMD,1570.99,6.0
62262,-59.19924,190.70488,AMD,2033.99,10.0
62263,-55.45012,-2.2019682,Intel,1693.99,8.0
62264,3.7215345,-2.0641947,Intel,2552.99,14.0
62265,-18.339767,117.34836,Intel,2238.99,18.0
62266,2.368884,-77.704285,Intel,1693.99,6.0
62267,51.532875,-153.95615,Intel,1674.99,6.0
62268,-55.45012,-2.2019682,Apple,1584.99,12.0
62269,36.433537,43.464584,Intel,2000.99,6.0
62270,5.72059,-24.558655,Intel,2569.99,10.0
62271,38.79129,104.69,AMD,2610.99,10.0
62272,-160.16281,-180.51462,AMD,1152.99,4.0
62273,-23.716278,159.64517,,,
62274,-63.092876,99.21578,AMD,3190.99,16.0
62275,25.174978,159.72386,Apple,2388.99,10.0
62276,-23.716278,159.64517,AMD,1229.99,8.0
62277,-95.57279,53.085003,Intel,1569.99,8.0
62278,-23.716278,159.64517,AMD,1345.99,6.0
62279,158.8881,32.259594,Intel,1288.99,8.0
62280,-191.78355,86.60471,Intel,1176.99,8.0
62281,-23.716278,159.64517,Apple,2219.99,18.0
62282,48.55452,-11.943514,Intel,2124.99,12.0
62283,-18.339767,117.34836,Intel,1674.99,12.0
62284,68.01985,-64.95911,Intel,1725.99,6.0
62285,76.7795,-106.694885,Intel,2074.99,12.0
62286,-26.932652,52.914967,Intel,2188.99,16.0
62287,25.174978,159.72386,Intel,1857.99,8.0
62288,137.20732,44.62222,Apple,2114.99,8.0
62289,-63.092876,99.21578,Intel,1729.99,8.0
62290,158.8881,32.259594,AMD,1827.99,8.0
62291,-75.008354,-219.72331,Apple,2423.99,8.0
62292,51.532875,-153.95615,Intel,985.99,6.0
62293,-76.11719,146.84181,Intel,3793.99,16.0
62294,-132.88757,94.4211,Intel,2284.99,8.0
62295,-10.257371,-18.540653,AMD,2097.99,18.0
62296,-20.674353,0.51191294,AMD,1890.99,10.0
62297,-95.57279,53.085003,AMD,2246.99,10.0
62298,38.79129,104.69,Intel,1363.99,4.0
62299,216.1689,-19.825731,AMD,988.99,6.0
62300,-95.57279,53.085003,Intel,1133.99,6.0
62301,134.75577,-150.2179,AMD,1093.99,4.0
62302,-26.932652,52.914967,Intel,2605.99,18.0
62303,-75.008354,-219.72331,Intel,1445.99,8.0
62304,-23.716278,159.64517,Intel,2444.99,8.0
62305,25.174978,159.72386,AMD,1945.99,14.0
62306,114.204666,-67.645,,,
62307,69.95296,51.493423,Apple,2841.99,20.0
62308,-37.628265,-204.37656,Intel,1497.99,4.0
62309,-42.728493,-58.557636,Intel,1883.99,8.0
62310,-116.72358,-51.475933,Intel,1025.99,6.0
62311,216.1689,-19.825731,Intel,2665.99,8.0
62312,-188.02707,-1.9425212,Intel,2133.99,10.0
62313,14.336592,-119.64362,AMD,1949.99,8.0
62314,-132.88757,94.4211,Intel,1580.99,12.0
62315,-64.100525,35.751812,,,
62316,25.174978,159.72386,Intel,1278.99,4.0
62317,160.85072,110.45426,AMD,2000.99,12.0
62318,37.364716,67.32248,Intel,1988.99,6.0
62319,135.43745,4.080253,AMD,2337.99,12.0
62320,-86.35105,17.64754,AMD,1896.99,6.0
62321,25.174978,159.72386,AMD,1395.99,6.0
62322,7.1851583,188.68826,Intel,1101.99,6.0
62323,101.15625,-135.50339,AMD,2494.99,12.0
62324,-37.628265,-204.37656,Intel,1621.99,12.0
62325,-155.42305,-98.2083,AMD,2341.99,10.0
62326,-18.339767,117.34836,Apple,1401.99,6.0
62327,-26.932652,52.914967,Apple,1618.99,4.0
62328,-231.91193,-0.13109145,Intel,1451.99,10.0
62329,-70.22702,-183.49846,AMD,1863.99,6.0
62330,-20.481606,-75.195366,Apple,2404.99,12.0
62331,211.7444,73.75276,,,
62332,-20.674353,0.51191294,Intel,2079.99,8.0
62333,-116.72358,-51.475933,Intel,1416.99,8.0
62334,114.204666,-67.645,AMD,1596.99,8.0
62335,-70.22702,-183.49846,Apple,2339.99,8.0
62336,-224.0476,27.84226,Intel,1605.99,8.0
62337,164.88118,-139.8018,Intel,1695.99,14.0
62338,-59.08689,-136.44429,Intel,1144.99,6.0
62339,111.27596,29.251156,AMD,1728.99,6.0
62340,2.368884,-77.704285,Intel,1876.99,10.0
62341,-221.37762,56.615852,AMD,1422.99,6.0
62342,-37.628265,-204.37656,Intel,3003.99,16.0
62343,-75.193504,-90.70078,AMD,1099.99,6.0
62344,111.27596,29.251156,AMD,1661.99,6.0
62345,9.204568,21.71133,Intel,1428.99,6.0
62346,-59.19924,190.70488,Apple,2044.99,6.0
62347,-116.72358,-51.475933,Intel,3098.99,18.0
62348,-155.80037,-23.064732,Intel,2085.99,8.0
62349,-55.45012,-2.2019682,Intel,1986.99,16.0
62350,-98.78254,91.86059,Intel,1346.99,8.0
62351,69.95296,51.493423,AMD,2778.99,16.0
62352,93.74126,9.452663,AMD,914.99,6.0
62353,-79.330475,-54.18344,Intel,1497.99,8.0
62354,-14.525089,-166.43118,AMD,2116.99,8.0
62355,-117.41813,-1.5005687,AMD,1692.99,8.0
62356,112.93569,-156.27678,Apple,2979.99,8.0
62357,114.204666,-67.645,Intel,2146.99,12.0
62358,-14.525089,-166.43118,Intel,1396.99,10.0
62359,116.557526,149.48665,Intel,2591.99,12.0
62360,24.098768,8.063156,AMD,2172.99,16.0
62361,134.75577,-150.2179,Intel,2885.99,12.0
62362,-100.316574,118.85522,AMD,2342.99,6.0
62363,-14.525089,-166.43118,Intel,1995.99,16.0
62364,93.63101,-6.1728163,AMD,2304.99,8.0
62365,-23.716278,159.64517,Intel,980.99,6.0
62366,-95.57279,53.085003,Intel,1474.99,8.0
62367,-105.62371,191.73529,Apple,1556.99,4.0
